Date,RT DIA,RT MDY,RT QQQ,RT SPY,RT01 DIA,RT01 MDY,RT01 QQQ,RT01 SPY,RT02 DIA,RT02 MDY,RT02 QQQ,RT02 SPY,RT03 DIA,RT03 MDY,RT03 QQQ,RT03 SPY,RT04 DIA,RT04 MDY,RT04 QQQ,RT04 SPY,RT05 DIA,RT05 MDY,RT05 QQQ,RT05 SPY,RT06 DIA,RT06 MDY,RT06 QQQ,RT06 SPY,RT07 DIA,RT07 MDY,RT07 QQQ,RT07 SPY,RT08 DIA,RT08 MDY,RT08 QQQ,RT08 SPY,RT09 DIA,RT09 MDY,RT09 QQQ,RT09 SPY,RT10 DIA,RT10 MDY,RT10 QQQ,RT10 SPY,RT11 DIA,RT11 MDY,RT11 QQQ,RT11 SPY,RT12 DIA,RT12 MDY,RT12 QQQ,RT12 SPY,AVT DIA,AVT MDY,AVT QQQ,AVT SPY,AVT01 DIA,AVT01 MDY,AVT01 QQQ,AVT01 SPY,AVT02 DIA,AVT02 MDY,AVT02 QQQ,AVT02 SPY,AVT03 DIA,AVT03 MDY,AVT03 QQQ,AVT03 SPY,AVT04 DIA,AVT04 MDY,AVT04 QQQ,AVT04 SPY,AVT05 DIA,AVT05 MDY,AVT05 QQQ,AVT05 SPY,AVT06 DIA,AVT06 MDY,AVT06 QQQ,AVT06 SPY,AVT07 DIA,AVT07 MDY,AVT07 QQQ,AVT07 SPY,AVT08 DIA,AVT08 MDY,AVT08 QQQ,AVT08 SPY,AVT09 DIA,AVT09 MDY,AVT09 QQQ,AVT09 SPY,AVT10 DIA,AVT10 MDY,AVT10 QQQ,AVT10 SPY,AVT11 DIA,AVT11 MDY,AVT11 QQQ,AVT11 SPY,AVT12 DIA,AVT12 MDY,AVT12 QQQ,AVT12 SPY,SDT DIA,SDT MDY,SDT QQQ,SDT SPY,SDT01 DIA,SDT01 MDY,SDT01 QQQ,SDT01 SPY,SDT02 DIA,SDT02 MDY,SDT02 QQQ,SDT02 SPY,SDT03 DIA,SDT03 MDY,SDT03 QQQ,SDT03 SPY,SDT04 DIA,SDT04 MDY,SDT04 QQQ,SDT04 SPY,SDT05 DIA,SDT05 MDY,SDT05 QQQ,SDT05 SPY,SDT06 DIA,SDT06 MDY,SDT06 QQQ,SDT06 SPY,SDT07 DIA,SDT07 MDY,SDT07 QQQ,SDT07 SPY,SDT08 DIA,SDT08 MDY,SDT08 QQQ,SDT08 SPY,SDT09 DIA,SDT09 MDY,SDT09 QQQ,SDT09 SPY,SDT10 DIA,SDT10 MDY,SDT10 QQQ,SDT10 SPY,SDT11 DIA,SDT11 MDY,SDT11 QQQ,SDT11 SPY,SDT12 DIA,SDT12 MDY,SDT12 QQQ,SDT12 SPY
2004-09-15,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.8946,-1.0123,-1.0993,-0.7837,0.0461,0.2643,0.2259,0.4586,0.7811,-0.2426,-0.1573,0.3664,-0.2358,0.1991,-0.4261,-0.1121,0.3730,0.4745,0.4956,0.2722,-0.4824,-0.5245,-0.6701,-0.4254,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.0178,1.6091,1.8543,0.8181,1.1095,1.8691,1.0548,-0.3511,-0.2791,2.0913,0.8848,-1.5347,-1.0846,1.5470,1.0991,-0.6485,-1.0213,0.2017,1.3590,-0.5439,-0.9040,0.9716,2.1533,0.1599,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355,-1.0104,-0.4253,-1.2110,-0.8823,-0.4763,-1.7507,-1.1652,-0.7999,-1.1808,-0.4484,-1.1085,-1.2187,-1.1325,-0.6723,-0.7467,-1.1382,-1.4097,-1.0119,-0.7876,-1.5697,-0.8686,0.0354,0.0995,-0.6454
2004-10-13,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.8946,-1.0123,-1.0993,-0.7837,0.0461,0.2643,0.2259,0.4586,0.7811,-0.2426,-0.1573,0.3664,-0.2358,0.1991,-0.4261,-0.1121,0.3730,0.4745,0.4956,0.2722,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.0178,1.6091,1.8543,0.8181,1.1095,1.8691,1.0548,-0.3511,-0.2791,2.0913,0.8848,-1.5347,-1.0846,1.5470,1.0991,-0.6485,-1.0213,0.2017,1.3590,-0.5439,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355,-1.0104,-0.4253,-1.2110,-0.8823,-0.4763,-1.7507,-1.1652,-0.7999,-1.1808,-0.4484,-1.1085,-1.2187,-1.1325,-0.6723,-0.7467,-1.1382,-1.4097,-1.0119,-0.7876,-1.5697
2004-11-10,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.8946,-1.0123,-1.0993,-0.7837,0.0461,0.2643,0.2259,0.4586,0.7811,-0.2426,-0.1573,0.3664,-0.2358,0.1991,-0.4261,-0.1121,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.0178,1.6091,1.8543,0.8181,1.1095,1.8691,1.0548,-0.3511,-0.2791,2.0913,0.8848,-1.5347,-1.0846,1.5470,1.0991,-0.6485,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355,-1.0104,-0.4253,-1.2110,-0.8823,-0.4763,-1.7507,-1.1652,-0.7999,-1.1808,-0.4484,-1.1085,-1.2187,-1.1325,-0.6723,-0.7467,-1.1382
2004-12-09,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.8946,-1.0123,-1.0993,-0.7837,0.0461,0.2643,0.2259,0.4586,0.7811,-0.2426,-0.1573,0.3664,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.0178,1.6091,1.8543,0.8181,1.1095,1.8691,1.0548,-0.3511,-0.2791,2.0913,0.8848,-1.5347,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355,-1.0104,-0.4253,-1.2110,-0.8823,-0.4763,-1.7507,-1.1652,-0.7999,-1.1808,-0.4484,-1.1085,-1.2187
2005-01-07,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.8946,-1.0123,-1.0993,-0.7837,0.0461,0.2643,0.2259,0.4586,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.0178,1.6091,1.8543,0.8181,1.1095,1.8691,1.0548,-0.3511,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355,-1.0104,-0.4253,-1.2110,-0.8823,-0.4763,-1.7507,-1.1652,-0.7999
2005-02-07,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.8946,-1.0123,-1.0993,-0.7837,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.0178,1.6091,1.8543,0.8181,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355,-1.0104,-0.4253,-1.2110,-0.8823
2005-03-08,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-1.9514,-1.3318,-1.3702,-1.6283,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,1.4566,1.6291,1.8989,2.6079,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903,0.2646,0.7216,-0.4330,0.4355
2005-04-06,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,0.6394,0.6896,0.8237,0.6623,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,0.0985,1.1691,1.4270,1.6088,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143,0.3493,0.3962,0.3517,0.1903
2005-05-04,-0.6289,-1.0633,-0.5938,-0.6767,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-1.4704,-1.8159,-1.1287,-1.3232,1.2328,0.9739,1.2754,2.1952,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,1.8244,2.1330,1.9561,1.7771,2.3766,1.6024,1.0157,2.2608,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942,-0.1599,0.7191,-0.7935,-0.0143
2005-06-02,0.6804,1.2234,1.5984,0.8536,-0.6289,-1.0633,-0.5938,-0.6767,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,0.7624,0.6737,0.4393,0.6364,-0.5728,0.8881,-0.8048,0.7812,1.2328,0.9739,1.2754,2.1952,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.6970,-0.2840,0.1464,-0.3539,-0.1762,-0.3434,-1.9162,-0.4384,2.3766,1.6024,1.0157,2.2608,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235,-0.6935,0.4547,-0.6798,-0.2942
2005-06-30,-1.1187,-0.0528,-1.0823,-0.6871,0.6804,1.2234,1.5984,0.8536,-0.6289,-1.0633,-0.5938,-0.6767,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,-0.7818,-0.4400,-0.6222,-0.7813,-0.4554,2.1964,-0.8647,-0.1775,-0.5728,0.8881,-0.8048,0.7812,1.2328,0.9739,1.2754,2.1952,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.3111,-0.0823,0.4948,0.1784,-0.3332,-1.0694,-1.1647,-1.1520,-0.1762,-0.3434,-1.9162,-0.4384,2.3766,1.6024,1.0157,2.2608,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540,-0.6188,-0.4875,-0.1571,-0.5235
2005-07-29,1.2149,0.9406,1.2435,1.1039,-1.1187,-0.0528,-1.0823,-0.6871,0.6804,1.2234,1.5984,0.8536,-0.6289,-1.0633,-0.5938,-0.6767,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.6202,-1.3935,-1.2502,-0.9474,0.4828,1.5368,-1.2341,0.6232,-0.4554,2.1964,-0.8647,-0.1775,-0.5728,0.8881,-0.8048,0.7812,1.2328,0.9739,1.2754,2.1952,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,0.5131,-0.2973,0.4304,1.3173,-0.6706,-1.0436,-1.0470,-0.8233,-0.3332,-1.0694,-1.1647,-1.1520,-0.1762,-0.3434,-1.9162,-0.4384,2.3766,1.6024,1.0157,2.2608,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279,1.2570,1.3939,0.7568,1.1540
2005-08-26,-0.9843,-1.3919,-0.7898,-1.3088,1.2149,0.9406,1.2435,1.1039,-1.1187,-0.0528,-1.0823,-0.6871,0.6804,1.2234,1.5984,0.8536,-0.6289,-1.0633,-0.5938,-0.6767,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,0.4874,0.8393,1.0456,0.7838,-0.9849,1.3451,-1.8566,0.0648,0.4828,1.5368,-1.2341,0.6232,-0.4554,2.1964,-0.8647,-0.1775,-0.5728,0.8881,-0.8048,0.7812,1.2328,0.9739,1.2754,2.1952,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-1.2357,-1.4029,-0.6343,-0.4460,-0.5757,-0.8246,-0.8050,-0.6129,-0.6706,-1.0436,-1.0470,-0.8233,-0.3332,-1.0694,-1.1647,-1.1520,-0.1762,-0.3434,-1.9162,-0.4384,2.3766,1.6024,1.0157,2.2608,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261,-0.8371,-1.4684,-0.7641,-1.2279
2005-09-26,0.0369,-0.1509,-0.0248,0.0816,-0.9843,-1.3919,-0.7898,-1.3088,1.2149,0.9406,1.2435,1.1039,-1.1187,-0.0528,-1.0823,-0.6871,0.6804,1.2234,1.5984,0.8536,-0.6289,-1.0633,-0.5938,-0.6767,-1.3042,-0.8261,-0.7173,-1.1184,0.4677,0.2766,-0.1911,0.2782,0.2792,0.7496,-0.5269,0.2483,0.1224,-0.3177,-0.6134,-0.2027,0.3217,0.4304,0.9300,0.3956,0.9845,1.1342,1.0733,1.1148,-0.7604,-0.2011,0.1773,-0.4223,1.3849,1.8803,-0.9923,0.9343,-0.9849,1.3451,-1.8566,0.0648,0.4828,1.5368,-1.2341,0.6232,-0.4554,2.1964,-0.8647,-0.1775,-0.5728,0.8881,-0.8048,0.7812,1.2328,0.9739,1.2754,2.1952,-0.2904,1.4364,0.0790,1.8697,-0.3753,1.0972,-0.2648,1.4734,0.4240,0.4969,0.7541,1.8868,0.5283,0.9187,-0.7262,0.2322,0.0439,0.2493,0.1809,0.6181,1.3834,-0.4913,1.0780,1.6058,-0.0951,-0.8912,-0.1626,0.0611,-0.0949,0.7876,-0.7855,0.0244,-0.5757,-0.8246,-0.8050,-0.6129,-0.6706,-1.0436,-1.0470,-0.8233,-0.3332,-1.0694,-1.1647,-1.1520,-0.1762,-0.3434,-1.9162,-0.4384,2.3766,1.6024,1.0157,2.2608,-0.2638,-1.0686,-1.4622,-0.2783,0.1264,-0.2935,-0.5092,-0.0350,-0.6073,-1.1526,-0.1501,-0.7237,-1.4447,-0.5152,-1.7400,-1.4355,-0.9778,-0.9756,-1.1161,-1.1274,0.4158,-1.1556,-0.9376,0.2453,0.3237,-0.5276,-0.7967,0.2261
