Ticker,Date,V,P,AV,R,DRSD,YR,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,AV01,AV02,AV03,AV04,AV05,AV06,AV07,AV08,AV09,AV10,AV11,AV12,DRSD01,DRSD02,DRSD03,DRSD04,DRSD05,DRSD06,DRSD07,DRSD08,DRSD09,DRSD10,DRSD11,DRSD12,RC,RC01,RC02,RC03,RC04,RC05,RC06,RC07,RC08,RC09,RC10,RC11,RC12,AVC,AVC01,AVC02,AVC03,AVC04,AVC05,AVC06,AVC07,AVC08,AVC09,AVC10,AVC11,AVC12,SDC,SDC01,SDC02,SDC03,SDC04,SDC05,SDC06,SDC07,SDC08,SDC09,SDC10,SDC11,SDC12,RT,RT01,RT02,RT03,RT04,RT05,RT06,RT07,RT08,RT09,RT10,RT11,RT12,AVT,AVT01,AVT02,AVT03,AVT04,AVT05,AVT06,AVT07,AVT08,AVT09,AVT10,AVT11,AVT12,SDT,SDT01,SDT02,SDT03,SDT04,SDT05,SDT06,SDT07,SDT08,SDT09,SDT10,SDT11,SDT12
DIA,2004-09-15,653.6412,74.2093,495.6928,0.0258,0.0055,-0.0229,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,0.0016,0.0299,0.0564,0.0035,0.0336,-0.0106,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,656.7833,789.1473,611.1426,501.6044,525.0413,551.7440,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.0051,0.0074,0.0053,0.0062,0.0060,0.0086,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,0.6145,-1.4123,1.2730,-0.5789,-0.6788,0.2575,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7276,-0.6533,-0.7006,-0.7344,-0.7231,-0.7299,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,-1.0187,-0.0895,-0.8908,-0.8050,-0.7137,-0.7885,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.8946,0.0461,0.7811,-0.2358,0.3730,-0.4824,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.0178,1.1095,-0.2791,-1.0846,-1.0213,-0.9040,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646,-1.0104,-0.4763,-1.1808,-1.1325,-1.4097,-0.8686
DIA,2004-10-13,792.2333,72.5066,644.2377,-0.0229,0.0070,0.0440,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,0.0016,0.0299,0.0564,0.0035,0.0336,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,656.7833,789.1473,611.1426,501.6044,525.0413,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.0051,0.0074,0.0053,0.0062,0.0060,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,0.6145,-1.4123,1.2730,-0.5789,-0.6788,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7276,-0.6533,-0.7006,-0.7344,-0.7231,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,-1.0187,-0.0895,-0.8908,-0.8050,-0.7137,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.8946,0.0461,0.7811,-0.2358,0.3730,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.0178,1.1095,-0.2791,-1.0846,-1.0213,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646,-1.0104,-0.4763,-1.1808,-1.1325,-1.4097
DIA,2004-11-10,570.6584,75.6946,844.0768,0.0440,0.0072,0.0148,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,0.0016,0.0299,0.0564,0.0035,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,656.7833,789.1473,611.1426,501.6044,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.0051,0.0074,0.0053,0.0062,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,0.6145,-1.4123,1.2730,-0.5789,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7276,-0.6533,-0.7006,-0.7344,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,-1.0187,-0.0895,-0.8908,-0.8050,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.8946,0.0461,0.7811,-0.2358,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.0178,1.1095,-0.2791,-1.0846,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646,-1.0104,-0.4763,-1.1808,-1.1325
DIA,2004-12-09,939.2941,76.8161,695.7514,0.0148,0.0056,0.0059,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,0.0016,0.0299,0.0564,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,656.7833,789.1473,611.1426,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.0051,0.0074,0.0053,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,0.6145,-1.4123,1.2730,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7276,-0.6533,-0.7006,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,-1.0187,-0.0895,-0.8908,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.8946,0.0461,0.7811,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.0178,1.1095,-0.2791,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646,-1.0104,-0.4763,-1.1808
DIA,2005-01-07,905.5353,77.2704,745.7400,0.0059,0.0047,0.0120,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,0.0016,0.0299,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,656.7833,789.1473,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.0051,0.0074,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,0.6145,-1.4123,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7276,-0.6533,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,-1.0187,-0.0895,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.8946,0.0461,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.0178,1.1095,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646,-1.0104,-0.4763
DIA,2005-02-07,397.0392,78.1978,741.4759,0.0120,0.0058,0.0223,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,0.0016,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,656.7833,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.0051,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,0.6145,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7276,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,-1.0187,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.8946,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.0178,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646,-1.0104
DIA,2005-03-08,822.3460,79.9455,641.1671,0.0223,0.0066,-0.0364,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,-0.0505,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,791.6334,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,0.0082,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.4090,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7051,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.0047,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-1.9514,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,1.4566,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493,0.2646
DIA,2005-04-06,475.8771,77.0353,650.6286,-0.0364,0.0060,-0.0112,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,0.0413,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,647.2714,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.0080,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.8025,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7335,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6862,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,0.6394,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,0.0985,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599,0.3493
DIA,2005-05-04,913.5495,76.1734,800.1839,-0.0112,0.0100,0.0196,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,-0.0457,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,860.0111,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,0.0069,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,0.5670,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,-0.7214,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,-1.0491,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-1.4704,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,1.8244,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935,-0.1599
DIA,2005-06-02,365.3164,77.6688,629.1158,0.0196,0.0063,-0.0247,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,0.0419,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,556.7996,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,0.0058,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,0.1785,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,-0.7381,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.0776,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,0.7624,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.6970,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188,-0.6935
DIA,2005-06-30,1023.8318,75.7473,645.3771,-0.0247,0.0061,0.0387,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,-0.0176,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,598.5264,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,0.0057,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.5342,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.7401,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,-0.8345,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,-0.7818,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.3111,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570,-0.6188
DIA,2005-07-29,591.9031,78.6772,733.2884,0.0387,0.0055,-0.0227,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,-0.0162,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,709.2779,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.0084,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,1.0320,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.7032,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.8623,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.6202,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,0.5131,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371,1.2570
DIA,2005-08-26,576.3021,76.8875,628.5325,-0.0227,0.0056,0.0067,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,0.0258,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,495.6928,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,0.0055,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-1.1148,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.7390,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,-0.6225,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,0.4874,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-1.2357,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237,-0.8371
DIA,2005-09-26,669.1471,77.4006,823.1689,0.0067,0.0062,-0.0053,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,-0.0229,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,644.2377,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0070,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-1.2845,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-0.7117,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.7706,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,-0.7604,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,-0.0951,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158,0.3237
DIA,2005-10-24,1170.2378,76.9926,896.3972,-0.0053,0.0079,0.0452,0.0067,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,0.0440,823.1689,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,844.0768,0.0062,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,0.0072,0.0019,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-1.1231,-0.6614,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.6889,-1.0987,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,-0.4141,-0.3121,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,0.9845,2.0359,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,1.3834,1.1248,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778,0.4158
DIA,2005-11-21,555.1745,80.4737,600.1276,0.0452,0.0051,-0.0003,-0.0053,0.0067,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,0.0148,896.3972,823.1689,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,695.7514,0.0079,0.0062,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.0056,-1.0499,0.0019,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.8500,-0.7180,-0.6614,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.7153,-0.9732,-1.0987,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.7362,1.6213,-0.3121,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,0.3217,-1.1887,2.0359,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,0.0439,-0.8569,1.1248,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447,-0.9778
DIA,2005-12-20,544.8984,80.4532,659.4381,-0.0003,0.0041,-0.0121,0.0452,-0.0053,0.0067,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,0.0059,600.1276,896.3972,823.1689,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,745.7400,0.0051,0.0079,0.0062,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,0.0047,0.1136,-1.0499,0.0019,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,0.9368,-0.6785,-0.7180,-0.6614,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.6921,-0.9598,-0.9732,-1.0987,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.9847,-0.1546,1.6213,-0.3121,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,0.1224,-0.4752,-1.1887,2.0359,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.5283,-1.4578,-0.8569,1.1248,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073,-1.4447
DIA,2006-01-20,1750.3881,79.4821,670.2882,-0.0121,0.0068,0.0447,-0.0003,0.0452,-0.0053,0.0067,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,0.0120,659.4381,600.1276,896.3972,823.1689,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,741.4759,0.0041,0.0051,0.0079,0.0062,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,0.0058,-1.0583,0.1136,-1.0499,0.0019,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,0.0200,-0.7204,-0.6785,-0.7180,-0.6614,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.7029,-0.7520,-0.9598,-0.9732,-1.0987,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,-0.6303,-0.5369,-0.1546,1.6213,-0.3121,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,0.2792,-0.2976,-0.4752,-1.1887,2.0359,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.4240,0.2926,-1.4578,-0.8569,1.1248,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264,-0.6073
DIA,2006-02-17,437.6186,83.0310,809.1742,0.0447,0.0063,0.0173,-0.0121,-0.0003,0.0452,-0.0053,0.0067,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,0.0223,670.2882,659.4381,600.1276,896.3972,823.1689,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,641.1671,0.0068,0.0041,0.0051,0.0079,0.0062,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.0066,1.2239,-1.0583,0.1136,-1.0499,0.0019,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,0.4651,-0.6800,-0.7204,-0.6785,-0.7180,-0.6614,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-0.7036,-0.6543,-0.7520,-0.9598,-0.9732,-1.0987,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,-0.7844,1.4738,-0.5369,-0.1546,1.6213,-0.3121,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,0.4677,1.0023,-0.2976,-0.4752,-1.1887,2.0359,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-0.3753,0.0087,0.2926,-1.4578,-0.8569,1.1248,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638,0.1264
DIA,2006-03-20,771.5321,84.4664,677.7647,0.0173,0.0045,-0.0004,0.0447,-0.0121,-0.0003,0.0452,-0.0053,0.0067,-0.0227,0.0387,-0.0247,0.0196,-0.0112,-0.0364,809.1742,670.2882,659.4381,600.1276,896.3972,823.1689,628.5325,733.2884,645.3771,629.1158,800.1839,650.6286,0.0063,0.0068,0.0041,0.0051,0.0079,0.0062,0.0056,0.0055,0.0061,0.0063,0.0100,0.0060,0.9511,1.2239,-1.0583,0.1136,-1.0499,0.0019,-1.0813,0.9928,-0.6997,-0.2890,-0.9441,0.7146,-1.3118,-0.7235,-0.6800,-0.7204,-0.6785,-0.7180,-0.6614,-0.6378,-0.6700,-0.6584,-0.7155,-0.6839,-0.6602,-0.6941,-1.0233,-0.6543,-0.7520,-0.9598,-0.9732,-1.0987,-0.6922,-0.6174,-0.4764,0.3896,0.0520,-0.7353,-0.7685,0.3706,1.4738,-0.5369,-0.1546,1.6213,-0.3121,0.0369,-0.9843,1.2149,-1.1187,0.6804,-0.6289,-1.3042,-0.3835,1.0023,-0.2976,-0.4752,-1.1887,2.0359,1.3849,-0.9849,0.4828,-0.4554,-0.5728,1.2328,-0.2904,-1.1044,0.0087,0.2926,-1.4578,-0.8569,1.1248,-0.0949,-0.5757,-0.6706,-0.3332,-0.1762,2.3766,-0.2638
